"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29064-81026","PG","Milos","Milos Teodosic","Teodosic","19.571111382378472","45","3600","DEN@LAC","LAC","DEN","","","","",""
"29064-17747","SG","Ian","Ian Clark","Clark","12.708108438027871","74","3600","NO@HOU","NO","HOU","","","","",""
"29064-9615","SG","Courtney","Courtney Lee","Lee","21.826316431949014","76","3600","ATL@NY","NY","ATL","GTD","Neck","","",""
"29064-9647","SF","Thabo","Thabo Sefolosha","Sefolosha","18.86052663702714","38","3600","UTA@SAC","UTA","SAC","","","","",""
"29064-9702","PG","Tony","Tony Parker","Parker","15.39090909090909","55","3600","MIL@CHA","CHA","MIL","","","","",""
"29064-66064","SG","Malik","Malik Beasley","Beasley","5.962903422694052","62","3600","DEN@LAC","DEN","LAC","","","","",""
"29064-9796","PF","Luc","Luc Mbah a Moute","Mbah a Moute","16.240983806672645","61","3600","DEN@LAC","LAC","DEN","GTD","Calf","","",""
"29064-42665","PG","Andrew","Andrew Harrison","Harrison","19.10178484235491","56","3600","MEM@IND","MEM","IND","","","","",""
"29064-84677","PG","Jerome","Jerome Robinson","Robinson","0","0","3600","DEN@LAC","LAC","DEN","","","","",""
"29064-16081","PF","Khem","Khem Birch","Birch","12.666666666666666","42","3600","MIA@ORL","ORL","MIA","","","","",""
"29064-84688","SF","Keita","Keita Bates-Diop","Bates-Diop","0","0","3600","MIN@SA","MIN","SA","","","","",""
"29064-84704","SG","Kevin","Kevin Huerter","Huerter","0","0","3600","ATL@NY","ATL","NY","","","","",""
"29064-17230","SG","Langston","Langston Galloway","Galloway","11.368965938173492","58","3600","BKN@DET","DET","BKN","","","","",""
"29064-49115","SG","Wayne","Wayne Selden","Selden","14.462857491629464","35","3600","MEM@IND","MEM","IND","","","","",""
"29064-101387","PG","Gabe","Gabe Vincent","Vincent","0","0","3500","UTA@SAC","SAC","UTA","","","","",""
"29064-97297","PG","Jairus","Jairus Lyles","Lyles","0","0","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-97296","C","Isaac","Isaac Haas","Haas","0","0","3500","UTA@SAC","UTA","SAC","O","Knee","","",""
"29064-97299","SG","Zach","Zach Lofton","Lofton","0","0","3500","BKN@DET","DET","BKN","","","","",""
"29064-97298","PG","Jonathan","Jonathan Stark","Stark","0","0","3500","MIN@SA","MIN","SA","","","","",""
"29064-101394","SF","Jeff","Jeff Coby","Coby","0","0","3500","ATL@NY","NY","ATL","","","","",""
"29064-59416","SG","John","John Holland","Holland","4.554166793823242","24","3500","CLE@TOR","CLE","TOR","","","","",""
"29064-16411","SG","CJ","CJ Wilcox","Wilcox","2.5636364329944956","22","3500","MEM@IND","IND","MEM","O","Achilles","","",""
"29064-23581","PF","Amile","Amile Jefferson","Jefferson","0","0","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-101411","PG","C.J.","C.J. Anderson","Anderson","0","0","3500","ATL@NY","ATL","NY","","","","",""
"29064-101412","SG","Brandon","Brandon Sampson","Sampson","0","0","3500","NO@HOU","HOU","NO","","","","",""
"29064-12339","C","Ekpe","Ekpe Udoh","Udoh","11.944444444444445","63","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-43064","PG","Kay","Kay Felder","Felder","6.537499904632568","16","3500","CLE@TOR","TOR","CLE","","","","",""
"29064-15417","SF","Solomon","Solomon Hill","Hill","10.016666412353516","12","3500","NO@HOU","NO","HOU","","","","",""
"29064-15419","SG","Nick","Nick Johnson","Johnson","0","0","3500","MIN@SA","SA","MIN","","","","",""
"29064-12348","SF","Wesley","Wesley Johnson","Johnson","15.03648582664696","74","3500","NO@HOU","NO","HOU","GTD","Coach's decision","","",""
"29064-12357","SG","Quincy","Quincy Pondexter","Pondexter","4.778260935907778","23","3500","MIN@SA","SA","MIN","","","","",""
"29064-12365","C","Ed","Ed Davis","Davis","17.307692307692307","78","3500","BKN@DET","BKN","DET","","","","",""
"29064-17491","SF","James","James Ennis III","Ennis III","14.24027845594618","72","3500","NO@HOU","HOU","NO","","","","",""
"29064-23664","SG","Isaiah","Isaiah Cousins","Cousins","0","0","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-85105","PF","Billy","Billy Preston","Preston","0","0","3500","CLE@TOR","CLE","TOR","","","","",""
"29064-41077","SG","Sindarius","Sindarius Thornwell","Thornwell","9.863013698630137","73","3500","DEN@LAC","LAC","DEN","","","","",""
"29064-41083","PF","Luke","Luke Kornet","Kornet","15.189999389648438","20","3500","ATL@NY","NY","ATL","","","","",""
"29064-23676","SG","Damyean","Damyean Dotson","Dotson","8.0522724498402","44","3500","ATL@NY","NY","ATL","","","","",""
"29064-12424","C","Timofey","Timofey Mozgov","Mozgov","9.229032454952117","31","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-85137","SG","Duncan","Duncan Robinson","Robinson","0","0","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-85140","PG","Keenan","Keenan Evans","Evans","0","0","3500","BKN@DET","DET","BKN","","","","",""
"29064-85150","SG","Trevon","Trevon Bluiett","Bluiett","0","0","3500","NO@HOU","NO","HOU","","","","",""
"29064-23717","SG","Shabazz","Shabazz Muhammad","Muhammad","8.283721214117007","43","3500","MIL@CHA","MIL","CHA","","","","",""
"29064-70820","C","Thon","Thon Maker","Maker","12.486486486486486","74","3500","MIL@CHA","MIL","CHA","GTD","Knee","","",""
"29064-70822","SF","Juancho","Juancho Hernangomez","Hernangomez","7.312000122070312","25","3500","DEN@LAC","DEN","LAC","","","","",""
"29064-70824","PF","Ante","Ante Zizic","Zizic","7.265625","32","3500","CLE@TOR","CLE","TOR","","","","",""
"29064-14506","PG","Brandon","Brandon Knight","Knight","17.39999954788773","54","3500","NO@HOU","HOU","NO","O","Knee","","",""
"29064-70830","PF","Zhou","Zhou Qi","Qi","4.966666751437717","18","3500","NO@HOU","HOU","NO","O","Knee","","",""
"29064-85174","SG","Elijah","Elijah Stewart","Stewart","0","0","3500","MEM@IND","IND","MEM","","","","",""
"29064-49336","SF","DeAndre'","DeAndre' Bembry","Bembry","13.38076899601863","26","3500","ATL@NY","ATL","NY","","","","",""
"29064-14521","PF","Kenneth","Kenneth Faried","Faried","14.081250190734863","32","3500","BKN@DET","BKN","DET","","","","",""
"29064-23744","SG","Justin","Justin Anderson","Anderson","11.450000160618833","38","3500","ATL@NY","ATL","NY","O","Leg","","",""
"29064-14529","PG","Cory","Cory Joseph","Joseph","19.04390214129192","82","3500","MEM@IND","IND","MEM","GTD","Knee","","",""
"29064-49349","PG","Isaiah","Isaiah Taylor","Taylor","13.638805787954757","67","3500","CLE@TOR","CLE","TOR","O","Leg","","",""
"29064-22727","SG","Ron","Ron Baker","Baker","8.810344827586206","29","3500","ATL@NY","NY","ATL","","","","",""
"29064-15560","PG","Shabazz","Shabazz Napier","Napier","17.135135135135137","74","3500","BKN@DET","BKN","DET","O","Hamstring","","",""
"29064-14537","SF","Chandler","Chandler Parsons","Parsons","15.208333333333334","36","3500","MEM@IND","MEM","IND","","","","",""
"29064-14539","PF","Jon","Jon Leuer","Leuer","11.612500190734863","8","3500","BKN@DET","DET","BKN","","","","",""
"29064-14540","SG","Darius","Darius Morris","Morris","0","0","3500","NO@HOU","NO","HOU","","","","",""
"29064-14543","SF","Davis","Davis Bertans","Bertans","11.384415267349837","77","3500","MIN@SA","SA","MIN","","","","",""
"29064-14552","SG","DeAndre","DeAndre Liggins","Liggins","6.810344827586207","58","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-42202","PF","Christian","Christian Wood","Wood","7.138461773212139","13","3500","MIL@CHA","MIL","CHA","","","","",""
"29064-15591","C","Miles","Miles Plumlee","Plumlee","11.929090465198863","55","3500","ATL@NY","ATL","NY","","","","",""
"29064-23788","PG","Bryn","Bryn Forbes","Forbes","10.75","80","3500","MIN@SA","SA","MIN","","","","",""
"29064-9454","C","Zaza","Zaza Pachulia","Pachulia","14.691304524739584","69","3500","BKN@DET","DET","BKN","","","","",""
"29064-16625","SF","Omari","Omari Johnson","Johnson","12.175000190734863","4","3500","MEM@IND","IND","MEM","","","","",""
"29064-85238","SF","Yuta","Yuta Watanabe","Watanabe","0","0","3500","MEM@IND","MEM","IND","","","","",""
"29064-23800","SF","Glenn","Glenn Robinson III","Robinson III","8.778260604194973","23","3500","BKN@DET","DET","BKN","","","","",""
"29064-15620","SF","Okaro","Okaro White","White","6.866666793823242","6","3500","MIN@SA","SA","MIN","","","","",""
"29064-9483","C","Joakim","Joakim Noah","Noah","6.114285605294364","7","3500","ATL@NY","NY","ATL","","","","",""
"29064-40208","PG","Raul","Raul Neto","Neto","9.007316775438262","41","3500","UTA@SAC","UTA","SAC","O","Hamstring","","",""
"29064-23826","PF","Alex","Alex Poythress","Poythress","2.3760000610351564","25","3500","ATL@NY","ATL","NY","","","","",""
"29064-58661","SG","Rashad","Rashad Vaughn","Vaughn","4.524999891008649","28","3500","DAL@PHO","DAL","PHO","","","","",""
"29064-85290","SG","Garlon","Garlon Green","Green","0","0","3500","NO@HOU","NO","HOU","","","","",""
"29064-85305","PF","Kenrich","Kenrich Williams","Williams","0","0","3500","NO@HOU","NO","HOU","","","","",""
"29064-85309","PG","Daryl","Daryl Macon","Macon","0","0","3500","DAL@PHO","DAL","PHO","","","","",""
"29064-85308","PG","Trevon","Trevon Duval","Duval","0","0","3500","MIL@CHA","MIL","CHA","GTD","Eye","","",""
"29064-40255","SG","Davon","Davon Reed","Reed","7.3952382405598955","21","3500","DAL@PHO","PHO","DAL","","","","",""
"29064-20805","SG","Troy","Troy Daniels","Daniels","12.207595245747626","79","3500","DAL@PHO","PHO","DAL","","","","",""
"29064-20806","SG","Treveon","Treveon Graham","Graham","9.280952574714782","63","3500","BKN@DET","BKN","DET","","","","",""
"29064-40262","SG","Sterling","Sterling Brown","Brown","9.872221770109954","54","3500","MIL@CHA","MIL","CHA","","","","",""
"29064-40264","SF","Ben","Ben Moore","Moore","1.350000023841858","2","3500","MEM@IND","IND","MEM","","","","",""
"29064-20815","PG","Briante","Briante Weber","Weber","9.944444444444445","18","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-63826","C","Boban","Boban Marjanovic","Marjanovic","11.969230456229967","39","3500","DEN@LAC","LAC","DEN","","","","",""
"29064-9580","PF","Darrell","Darrell Arthur","Arthur","5.447368421052632","19","3500","DAL@PHO","PHO","DAL","","","","",""
"29064-9589","PF","Udonis","Udonis Haslem","Haslem","2.25","14","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-15744","SG","Rodney","Rodney McGruder","McGruder","10.216666327582466","18","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-9613","PG","Devin","Devin Harris","Harris","15.160563724141726","71","3500","DAL@PHO","DAL","PHO","","","","",""
"29064-15762","SF","Darius","Darius Miller","Miller","13.1256103515625","82","3500","NO@HOU","NO","HOU","","","","",""
"29064-66968","SF","Derrick","Derrick Jones Jr.","Jones Jr.","8.13000030517578","20","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-58800","SG","Daniel","Daniel Hamilton","Hamilton","5.166666666666667","6","3500","ATL@NY","ATL","NY","O","Shoulder","","",""
"29064-15802","SG","Darius","Darius Johnson-Odom","Johnson-Odom","0","0","3500","MIN@SA","MIN","SA","","","","",""
"29064-48570","PF","Isaiah","Isaiah Hicks","Hicks","8.622222052680122","18","3500","ATL@NY","NY","ATL","","","","",""
"29064-40396","PG","Monte","Monte Morris","Morris","10.299999872843424","3","3500","DEN@LAC","DEN","LAC","","","","",""
"29064-9677","SF","Jared","Jared Dudley","Dudley","9.558333079020182","48","3500","BKN@DET","BKN","DET","","","","",""
"29064-9678","PF","Channing","Channing Frye","Frye","10.471698113207546","53","3500","CLE@TOR","CLE","TOR","","","","",""
"29064-67025","PF","Ivan","Ivan Rabb","Rabb","13.294444613986546","36","3500","MEM@IND","MEM","IND","","","","",""
"29064-85463","PG","Joe","Joe Chealey","Chealey","0","0","3500","MIL@CHA","CHA","MIL","","","","",""
"29064-16855","SG","Xavier","Xavier Silas","Silas","2.700000047683716","2","3500","DEN@LAC","DEN","LAC","","","","",""
"29064-85467","PF","Yante","Yante Maten","Maten","0","0","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-85466","PF","Wenyen","Wenyen Gabriel","Gabriel","0","0","3500","UTA@SAC","SAC","UTA","","","","",""
"29064-85483","C","Brandon","Brandon McCoy","McCoy","0","0","3500","NO@HOU","NO","HOU","","","","",""
"29064-85482","C","Johnny","Johnny Hamilton","Hamilton","0","0","3500","BKN@DET","DET","BKN","","","","",""
"29064-96763","PG","Brandon","Brandon Goodwin","Goodwin","0","0","3500","MEM@IND","MEM","IND","","","","",""
"29064-66061","SF","Dwayne","Dwayne Bacon","Bacon","7.788679014961675","53","3500","MIL@CHA","CHA","MIL","","","","",""
"29064-85521","SF","Theo","Theo Pinson","Pinson","0","0","3500","BKN@DET","BKN","DET","","","","",""
"29064-64017","C","Salah","Salah Mejri","Mejri","12.945901839459529","61","3500","DAL@PHO","DAL","PHO","","","","",""
"29064-85523","PG","Jordan","Jordan Loyd","Loyd","0","0","3500","CLE@TOR","TOR","CLE","","","","",""
"29064-85522","SG","DeVaughn","DeVaughn Akoon-Purcell","Akoon-Purcell","0","0","3500","DEN@LAC","DEN","LAC","","","","",""
"29064-48668","PG","Troy","Troy Caupain","Caupain","0","0","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-16925","PF","Jarnell","Jarnell Stokes","Stokes","5.699999809265137","2","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-66091","PF","Cheick","Cheick Diallo","Diallo","11.609615619365986","52","3500","NO@HOU","NO","HOU","","","","",""
"29064-66104","PG","Isaiah","Isaiah Briscoe","Briscoe","0","0","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-66109","PF","Skal","Skal Labissiere","Labissiere","18.780000813802083","60","3500","UTA@SAC","SAC","UTA","","","","",""
"29064-9804","C","Alexis","Alexis Ajinca","Ajinca","13.651282677283653","39","3500","NO@HOU","NO","HOU","GTD","Quadriceps","","",""
"29064-23121","PF","Tyler","Tyler Cavanaugh","Cavanaugh","10.279487022986778","39","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-85588","SG","Markel","Markel Crawford","Crawford","0","0","3500","MEM@IND","MEM","IND","","","","",""
"29064-15961","C","Tyler","Tyler Zeller","Zeller","14.856060606060606","66","3500","MIL@CHA","MIL","CHA","","","","",""
"29064-15964","PG","Lorenzo","Lorenzo Brown","Brown","5.821428571428571","14","3500","CLE@TOR","TOR","CLE","","","","",""
"29064-85597","PG","Jordan","Jordan McLaughlin","McLaughlin","0","0","3500","BKN@DET","BKN","DET","","","","",""
"29064-85596","SF","Mitchell","Mitchell Creek","Creek","0","0","3500","BKN@DET","BKN","DET","","","","",""
"29064-15975","SG","C.J.","C.J. Williams","Williams","11.913158215974507","38","3500","MIN@SA","MIN","SA","","","","",""
"29064-68203","PF","Chris","Chris Boucher","Boucher","1.2000000476837158","1","3500","CLE@TOR","TOR","CLE","GTD","Head","","",""
"29064-15982","SG","Reggie","Reggie Hearn","Hearn","1","3","3500","BKN@DET","DET","BKN","","","","",""
"29064-23155","SG","Naz","Naz Mitrou-Long","Mitrou-Long","3","1","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-23156","PF","Georges","Georges Niang","Niang","3.033333248562283","9","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-15993","SG","Pat","Pat Connaughton","Connaughton","10.508536734232088","82","3500","MIL@CHA","MIL","CHA","","","","",""
"29064-24186","SG","Tyrone","Tyrone Wallace","Wallace","19.916666666666668","30","3500","DEN@LAC","LAC","DEN","","","","",""
"29064-41597","PF","Johnathan","Johnathan Motley","Motley","15.5727275501598","11","3500","DEN@LAC","LAC","DEN","","","","",""
"29064-66174","PG","Jawun","Jawun Evans","Evans","11.745833079020182","48","3500","DEN@LAC","LAC","DEN","","","","",""
"29064-66203","SG","Malachi","Malachi Richardson","Richardson","6.626923194298377","26","3500","CLE@TOR","TOR","CLE","","","","",""
"29064-66205","SF","Tyler","Tyler Lydon","Lydon","0","1","3500","DEN@LAC","DEN","LAC","","","","",""
"29064-42661","PF","Noah","Noah Vonleh","Vonleh","14.170370596426505","54","3500","ATL@NY","NY","ATL","","","","",""
"29064-42662","SF","Troy","Troy Williams","Williams","13.600000290643601","21","3500","NO@HOU","NO","HOU","","","","",""
"29064-16063","PF","Eric","Eric Moreland","Moreland","11.904477247551306","67","3500","CLE@TOR","TOR","CLE","","","","",""
"29064-84681","SG","Donte","Donte DiVincenzo","DiVincenzo","0","0","3500","MIL@CHA","MIL","CHA","","","","",""
"29064-84687","SF","George","George King","King","0","0","3500","DAL@PHO","PHO","DAL","","","","",""
"29064-23248","SG","RJ","RJ Hunter","Hunter","7.3","5","3500","ATL@NY","ATL","NY","","","","",""
"29064-9940","SF","Dante","Dante Cunningham","Cunningham","13.967122953232021","73","3500","MIN@SA","SA","MIN","","","","",""
"29064-81621","PF","Maxi","Maxi Kleber","Kleber","12.94861094156901","72","3500","DAL@PHO","DAL","PHO","GTD","Back","","",""
"29064-81623","PG","Kobi","Kobi Simmons","Simmons","11.96875","32","3500","CLE@TOR","CLE","TOR","","","","",""
"29064-84694","SG","Bruce","Bruce Brown","Brown","0","0","3500","BKN@DET","DET","BKN","","","","",""
"29064-84696","PG","Jevon","Jevon Carter","Carter","0","0","3500","MEM@IND","MEM","IND","","","","",""
"29064-84698","SF","Dzanan","Dzanan Musa","Musa","0","0","3500","BKN@DET","BKN","DET","","","","",""
"29064-84701","PF","Chimezie","Chimezie Metu","Metu","0","0","3500","MIN@SA","SA","MIN","","","","",""
"29064-84700","PF","Rodions","Rodions Kurucs","Kurucs","0","0","3500","BKN@DET","BKN","DET","","","","",""
"29064-84705","PF","Omari","Omari Spellman","Spellman","0","0","3500","ATL@NY","ATL","NY","","","","",""
"29064-84706","PG","Devonte'","Devonte' Graham","Graham","0","0","3500","MIL@CHA","CHA","MIL","","","","",""
"29064-84712","SF","Vincent","Vincent Edwards","Edwards","0","0","3500","NO@HOU","HOU","NO","","","","",""
"29064-84716","C","Thomas","Thomas Welsh","Welsh","0","0","3500","DEN@LAC","DEN","LAC","","","","",""
"29064-84718","PF","Alize","Alize Johnson","Johnson","0","0","3500","MEM@IND","IND","MEM","","","","",""
"29064-84721","SF","Jarred","Jarred Vanderbilt","Vanderbilt","0","0","3500","DEN@LAC","DEN","LAC","O","Foot","","",""
"29064-84720","SF","Melvin","Melvin Frazier Jr.","Frazier Jr.","0","0","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-23282","SF","Sam","Sam Dekker","Dekker","8.695890243739298","73","3500","CLE@TOR","CLE","TOR","","","","",""
"29064-84725","PF","Kostas","Kostas Antetokounmpo","Antetokounmpo","0","0","3500","DAL@PHO","DAL","PHO","","","","",""
"29064-84726","PF","Ray","Ray Spalding","Spalding","0","0","3500","DAL@PHO","DAL","PHO","","","","",""
"29064-84730","SG","J.P.","J.P. Macura","Macura","0","0","3500","MIL@CHA","CHA","MIL","","","","",""
"29064-23300","SG","Charles","Charles Cooke","Cooke","0.9153845860407903","13","3500","MIA@ORL","MIA","ORL","","","","",""
"29064-55058","SF","Bruno","Bruno Caboclo","Caboclo","6.283333460489909","12","3500","NO@HOU","HOU","NO","","","","",""
"29064-48940","SF","Wes","Wes Iwundu","Iwundu","9.417742329259072","62","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-20277","SG","Torrey","Torrey Craig","Craig","10.612820356320112","39","3500","DEN@LAC","DEN","LAC","","","","",""
"29064-42805","SG","Kyle","Kyle Collinsworth","Collinsworth","11.481249809265137","32","3500","CLE@TOR","TOR","CLE","","","","",""
"29064-16191","SF","Josh","Josh Huestis","Huestis","7.7014496291893115","69","3500","MIN@SA","SA","MIN","","","","",""
"29064-82761","SG","Jaylen","Jaylen Morris","Morris","10.116666793823242","6","3500","MIL@CHA","MIL","CHA","","","","",""
"29064-16201","PG","Michael","Michael Carter-Williams","Carter-Williams","13.99230722280649","52","3500","NO@HOU","HOU","NO","","","","",""
"29064-84808","SG","Jaylen","Jaylen Adams","Adams","0","0","3500","ATL@NY","ATL","NY","","","","",""
"29064-18256","SF","Doug","Doug McDermott","McDermott","12.808641975308642","81","3500","MEM@IND","IND","MEM","","","","",""
"29064-84827","SG","Allonzo","Allonzo Trier","Trier","0","0","3500","ATL@NY","NY","ATL","","","","",""
"29064-84830","SG","Jared","Jared Terrell","Terrell","0","0","3500","MIN@SA","MIN","SA","","","","",""
"29064-84833","PF","Ryan","Ryan Broekhoff","Broekhoff","0","0","3500","DAL@PHO","DAL","PHO","","","","",""
"29064-84836","C","Angel","Angel Delgado","Delgado","0","0","3500","DEN@LAC","LAC","DEN","","","","",""
"29064-66424","C","Justin","Justin Patton","Patton","5","1","3500","MIN@SA","MIN","SA","O","Foot","","",""
"29064-95117","SF","Deng","Deng Adel","Adel","0","0","3500","CLE@TOR","TOR","CLE","","","","",""
"29064-101266","SG","Cameron","Cameron Reynolds","Reynolds","0","0","3500","UTA@SAC","SAC","UTA","","","","",""
"29064-58270","PG","Edmond","Edmond Sumner","Sumner","3.200000047683716","1","3500","MEM@IND","IND","MEM","","","","",""
"29064-18338","SF","Royce","Royce O'Neale","O'Neale","12.604348003000453","69","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-16293","SF","Norman","Norman Powell","Powell","10.775714111328124","70","3500","CLE@TOR","TOR","CLE","GTD","Thigh","","",""
"29064-58289","PG","Kadeem","Kadeem Allen","Allen","3.1222222646077475","18","3500","ATL@NY","NY","ATL","","","","",""
"29064-80818","PF","TJ","TJ Leaf","Leaf","5.375471582952535","53","3500","MEM@IND","IND","MEM","GTD","Calf","","",""
"29064-80823","C","Tony","Tony Bradley","Bradley","2.5222223069932728","9","3500","UTA@SAC","UTA","SAC","","","","",""
"29064-58295","PF","D.J.","D.J. Wilson","Wilson","2.0681818181818183","22","3500","MIL@CHA","MIL","CHA","O","Hamstring","","",""
"29064-80825","PF","Isaiah","Isaiah Hartenstein","Hartenstein","0","0","3500","NO@HOU","HOU","NO","","","","",""
"29064-80824","SG","Frank","Frank Jackson","Jackson","0","0","3500","NO@HOU","NO","HOU","","","","",""
"29064-80826","PF","Ike","Ike Anigbogu","Anigbogu","3.0727272033691406","11","3500","MEM@IND","IND","MEM","","","","",""
"29064-101311","SF","Bonzie","Bonzie Colson","Colson","0","0","3500","CLE@TOR","CLE","TOR","","","","",""
"29064-17344","SF","DJ","DJ Stephens","Stephens","0","0","3500","MEM@IND","MEM","IND","","","","",""
"29064-101319","PG","Jaylen","Jaylen Barford","Barford","0","0","3500","MIL@CHA","CHA","MIL","","","","",""
"29064-101325","SF","Isaiah","Isaiah Wilkins","Wilkins","0","0","3500","MIL@CHA","CHA","MIL","","","","",""
"29064-101324","SF","Zach","Zach Smith","Smith","0","0","3500","MIL@CHA","CHA","MIL","","","","",""
"29064-101331","PF","Gary","Gary Clark","Clark","0","0","3500","NO@HOU","HOU","NO","","","","",""
"29064-101333","SF","Devin","Devin Davis","Davis","0","0","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-101332","SG","Braian","Braian Angola-Rodas","Angola-Rodas","0","0","3500","MIA@ORL","ORL","MIA","","","","",""
"29064-101334","SF","Nuni","Nuni Omot","Omot","0","0","3500","BKN@DET","BKN","DET","","","","",""
"29064-97263","PF","Drew","Drew Eubanks","Eubanks","0","0","3500","MIN@SA","SA","MIN","","","","",""
"29064-16368","PF","Mike","Mike Scott","Scott","14.531579268606086","76","3500","DEN@LAC","LAC","DEN","O","Undisclosed","","",""
"29064-97268","C","Doral","Doral Moore","Moore","0","0","3500","MEM@IND","MEM","IND","","","","",""
